 # generated with HiggsSignals version 2.0.0beta on 10.03.2017 at 16:17
 # settings: latestresults, effC, peak, gaussian
 #
 # column abbreviations
 #   n          : line id of input
 #   Mh(i)      : Neutral Higgs boson masses in GeV
 #   Mhplus(i)  : Charged Higgs boson masses in GeV
 #   csq(mu)    : Chi^2 from the signal strengths observables
 #   csq(mh)    : Chi^2 from the Higgs mass observables
 #   csq(tot)   : total Chi^2
 #   nobs(mu)   : number of signal strength observables
 #   nobs(mh)   : number of Higgs mass observables
 #   nobs(tot)  : total number of observables
#   Pvalue     : Probability, given csq(tot) and ndf=nobs(tot)-  0
 #   additional : optional additional data stored in <prefix>additional.dat (e.g. tan beta)
 #
 #cols:  n           Mh(1)           Mh(2)           Mh(3)       Mhplus(1)         csq(mu)         csq(mh)         csq(tot) nobs(mu) nobs(mh) nobs(tot)    Pvalue   additional(1)   additional(2)
 #
            64     96.7844         135.630         110.000         135.701         190.875         23.8369         214.712        85     4    89    0.216960E-11     110.000         5.00000    
            65     98.2922         134.298         110.000         135.751         188.325         27.9422         216.267        85     4    89    0.135858E-11     110.000         5.50000    
            66     99.5492         133.182         110.000         135.799         185.809         23.1935         209.003        85     4    89    0.118794E-10     110.000         6.00000    
            67     100.609         132.239         110.000         135.845         187.830         19.6556         207.485        85     4    89    0.185691E-10     110.000         6.50000    
            68     101.512         131.433         110.000         135.892         189.612         16.9814         206.593        85     4    89    0.241196E-10     110.000         7.00000    
            69     102.287         130.738         110.000         135.938         191.798         14.9343         206.732        85     4    89    0.231607E-10     110.000         7.50000    
            70     102.959         130.135         110.000         135.986         194.301         13.3500         207.651        85     4    89    0.176852E-10     110.000         8.00000    
            71     103.546         129.607         110.000         136.035         197.273         12.1123         209.385        85     4    89    0.106105E-10     110.000         8.50000    
            72     104.060         129.143         110.000         136.085         200.576         11.1372         211.713        85     4    89    0.531963E-11     110.000         9.00000    
            73     104.515         128.732         110.000         136.137         204.141         10.3635         214.504        85     4    89    0.230949E-11     110.000         9.50000    
            74     104.919         128.368         110.000         136.191         210.610         9.74570         220.356        85     4    89    0.392575E-12     110.000         10.0000    
            75     105.279         128.042         110.000         136.247         215.930         9.24967         225.180        85     4    89    0.890399E-13     110.000         10.5000    
            76     105.602         127.750         110.000         136.304         219.898         8.84954         228.748        85     4    89    0.294209E-13     110.000         11.0000    
            77     105.893         127.487         110.000         136.364         223.921         8.52551         232.447        85     4    89    0.921485E-14     110.000         11.5000    
            78     106.155         127.250         110.000         136.425         227.830         8.26223         236.092        85     4    89    0.288658E-14     110.000         12.0000    
            79     106.393         127.035         110.000         136.488         231.248         8.04775         239.296        85     4    89    0.999201E-15     110.000         12.5000    
            80     106.610         126.840         110.000         136.553         234.693         7.87269         242.566        85     4    89    0.333067E-15     110.000         13.0000    
            81     106.807         126.662         110.000         136.620         238.049         7.72961         245.778        85     4    89    0.111022E-15     110.000         13.5000    
            82     106.987         126.499         110.000         136.689         241.189         7.61260         248.802        85     4    89     0.00000         110.000         14.0000    
            83     107.153         126.351         110.000         136.760         244.109         7.51692         251.626        85     4    89     0.00000         110.000         14.5000    
            84     107.305         126.214         110.000         136.832         246.816         7.43875         254.255        85     4    89     0.00000         110.000         15.0000    
            85     74.1698         169.216         120.000         142.577         223.499        0.710538E-21     223.499        85     4    89    0.149658E-12     120.000         1.50000    
            86     79.8709         160.561         120.000         143.189         224.138        0.710538E-21     224.138        85     4    89    0.122902E-12     120.000         2.00000    
            87     85.7958         154.570         120.000         143.478         222.979        0.230670E-20     222.979        85     4    89    0.175637E-12     120.000         2.50000    
            88     90.6805         150.129         120.000         143.644         235.447        0.392471E-20     235.447        85     4    89    0.355271E-14     120.000         3.00000    
            89     94.5526         146.715         120.000         143.752         229.878        0.503969E-20     229.878        85     4    89    0.206501E-13     120.000         3.50000    
            90     97.6297         144.041         120.000         143.831         209.058        0.957960E-20     209.058        85     4    89    0.116864E-10     120.000         4.00000    
            91     100.108         141.894         120.000         143.893         209.043        0.638002E-20     209.043        85     4    89    0.117379E-10     120.000         4.50000    
            92     102.135         140.124         120.000         143.947         208.165        0.555606E-20     208.165        85     4    89    0.152037E-10     120.000         5.00000    
            93     103.818         138.645         120.000         143.995         208.458        0.449031E-20     208.458        85     4    89    0.139484E-10     120.000         5.50000    
            94     105.234         137.393         120.000         144.040         207.169        0.313013E-20     207.169        85     4    89    0.203738E-10     120.000         6.00000    
            95     106.441         136.320         120.000         144.085         208.166        0.142909E-20     208.166        85     4    89    0.152021E-10     120.000         6.50000    
            96     107.479         135.391         120.000         144.129         197.832         22.7025         220.535        85     4    89    0.371703E-12     120.000         7.00000    
            97     108.383         134.579         120.000         144.173         198.744         29.2383         227.982        85     4    89    0.373035E-13     120.000         7.50000    
            98     109.175         133.864         120.000         144.219         201.414         26.0251         227.439        85     4    89    0.441869E-13     120.000         8.00000    
            99     109.874         133.231         120.000         144.265         209.992         23.3868         233.378        85     4    89    0.688338E-14     120.000         8.50000    
           100     110.497         132.665         120.000         144.313         213.316         21.1998         234.515        85     4    89    0.477396E-14     120.000         9.00000    
           101     111.054         132.158         120.000         144.362         216.899         19.3715         236.270        85     4    89    0.277556E-14     120.000         9.50000    
           102     111.555         131.700         120.000         144.413         220.630         17.8313         238.462        85     4    89    0.133227E-14     120.000         10.0000    
           103     112.008         131.285         120.000         144.466         224.433         16.5249         240.958        85     4    89    0.666134E-15     120.000         10.5000    
